deal_id,title,category,geo,cvr,image_quality_score,price,total_score,rewrite_recommended,desc_score,desc_label,title_score,title_label,img_score,opt_score,fp_score,priority_dims
c396c017-fb51-4b6f-a5c7-fa75e09ca054,Make Your Weekend Special at Starlight Activities,Things to Do,Miami,0.021598,2,15,44,True,18,generic_looking_for,8,generic,5,10,3,"description, title, options"
6fd0abbe-3adb-4e81-81a7-257ac7de0f2d,Start Your Fitness Journey at Atlas Fitness Studio,Health & Fitness,Los Angeles,0.025011,1,37,44,True,18,generic_looking_for,22,specific_medium,0,2,2,"description, options, title"
0c09550e-67a2-495c-9c1c-e3a956d75fc7,Wonderful Adventure Awaits at Panorama Activities,Things to Do,Houston,0.025007,3,41,44,True,13,generic_highly_rated,8,generic,10,10,3,"description, title, options"
a8721167-d410-4e6e-93e4-b8ca495a97c1,Fantastic Professional Service at BrightHome Solutions,Home Services,Madrid,0.008938,2,77,44,True,18,generic_looking_for,8,generic,5,10,3,"description, title, options"
e2141fb1-087a-4a4c-9aed-63858cb9ba43,A Wonderful Retreat at Lakeside Inn,Travel,San Francisco,0.023475,2,87,45,True,11,generic_opportunity,18,specific_short,5,6,5,"description, title, options"
95cc6830-c32c-4600-9974-e0f0394ea85e,Explore & Enjoy at Wildcard Excursions,Things to Do,Miami,0.023541,3,25,45,True,12,generic_dont_miss,8,generic,10,10,5,"description, title, options"
77a485f8-77b6-4245-a942-828868fe4b23,A Healthier You Starts at Summit Fitness Studio,Health & Fitness,Boston,0.02254,3,34,45,True,9,generic_save_on,22,specific_medium,10,2,2,"description, options, title"
94f41a01-4d3e-4dc6-a788-bec7b26f0e0a,Keep Your Car Running Great at TopGear Service Center,Automotive,Houston,0.010962,2,38,45,True,9,generic_save_on,22,specific_medium,5,6,3,"description, options, title"
41609ffc-c41e-4a39-8cb0-d4ede24f0b94,Best Deal on Premium Products,Retail,Seattle,0.012794,2,54,45,True,9,generic_save_on,18,specific_short,5,10,3,"description, title, options"
d14809b9-36aa-43f3-85da-4f82d092650e,Unwind w/ a Wonderful Relaxation Package at Opulent Spa,Beauty & Spas,Barcelona,0.012271,2,50,45,True,14,generic_great_way,22,specific_medium,5,2,2,"description, options, title"
63c0bfa3-fed9-4638-b37c-6b1bdfe2ba0c,Enjoy a Fantastic Beauty Package at Pristine Wellness Center,Beauty & Spas,San Francisco,0.016691,3,90,45,True,12,generic_dont_miss,8,generic,10,10,5,"description, title, options"
15a7399c-32d6-42c4-abf8-861af480e85e,Best Home Care in Madrid at ProClean Cleaning Co.,Home Services,Madrid,0.036258,4,254,46,True,11,generic_opportunity,8,generic,17,6,4,"description, title, options"
197c2b18-f83d-4e24-9abf-31050f830651,Glow Up w/ Services at Silk Spa,Beauty & Spas,Houston,0.010795,2,58,46,True,10,generic_experience_best,18,specific_short,5,10,3,"description, title, options"
1b0a859a-3742-4520-8794-afb22908bf98,Must-Have Items at Great Prices,Retail,Houston,0.025589,3,12,46,True,13,generic_highly_rated,8,generic,10,10,5,"description, title, options"
91a17578-6d93-49b9-9b55-7a14365b57be,Escape the Everyday at Seaside Retreat,Travel,Dallas,0.015348,2,228,46,True,11,generic_opportunity,18,specific_short,5,10,2,"description, title, options"
3ba79ff6-d7f3-41d1-ac8f-92d6173cbf39,Amazing Dining Experience at Cedar Kitchen,Food & Drink,Dallas,0.020536,3,24,46,True,16,generic_treat_yourself,8,generic,10,10,2,"description, title, options"
18c6f289-e99a-40ae-a5f8-d5e7825eba27,Fantastic Food & Drinks at Maple Bistro,Food & Drink,Dallas,0.017413,3,38,46,True,14,generic_great_way,8,generic,10,10,4,"description, title, options"
accfc9c2-6dc2-421b-a27e-2c63b5849bc8,Amazing Deal on Must-Have Products,Retail,Birmingham,0.012617,2,26,46,True,11,generic_opportunity,18,specific_short,5,10,2,"description, title, options"
906959a3-90b5-4db8-be27-07a9999ff2c0,Wonderful Adventure Awaits at River Cruises,Things to Do,Miami,0.013382,3,36,46,True,16,generic_treat_yourself,8,generic,10,10,2,"description, title, options"
cd4c0e29-2c20-4639-895e-b6692cdd49b6,Escape the Everyday at Golden Gate Inn,Travel,Madrid,0.006542,2,197,46,True,9,generic_save_on,18,specific_short,5,10,4,"description, title, options"
698e0c69-96cf-4b13-9182-6cb45d7f119e,Boost Your Health w/ Fantastic Services at Zenith Health Center,Health & Fitness,New York,0.009447,2,104,47,True,13,generic_highly_rated,25,specific_long,5,2,2,"description, options, title"
9ab26e40-f733-4a49-92b7-3953d6855720,Fantastic Resort Experience at Grand Suites,Travel,Chicago,0.034247,4,236,47,True,9,generic_save_on,8,generic,17,10,3,"description, title, options"
f05e9b62-28a8-4219-beb9-9ec416a0445e,Treat Your Taste Buds at Sofia's Brasserie,Food & Drink,Barcelona,0.014339,2,27,47,True,14,generic_great_way,22,specific_medium,5,2,4,"description, options, title"
4bb81896-0bfa-4629-ac1e-1495fdf3d884,Wonderful Selection at Unbeatable Prices,Retail,Denver,0.031546,4,33,47,True,9,generic_save_on,8,generic,17,10,3,"description, title, options"
7101fc1a-ec61-47ed-90e9-88b73372ed31,Best Experience in Manchester at Horizon Cruises,Things to Do,Manchester,0.042663,4,17,47,True,10,generic_experience_best,8,generic,17,10,2,"description, title, options"
dd4e8cee-85db-4960-9529-c38bca863c17,Create Lasting Memories at Explorer Activities,Things to Do,Miami,0.04509,4,50,47,True,12,generic_dont_miss,8,generic,17,6,4,"description, title, options"
d87e9fed-5d31-4746-847e-be1d8fbae1d8,Must-Have Items at Great Prices,Retail,Chicago,0.054478,4,24,47,True,10,generic_experience_best,8,generic,17,10,2,"description, title, options"
fcabb52b-5a23-43e7-b9b8-b9a6d95e0203,Enjoy a Night Out at Iron Bistro,Food & Drink,Chicago,0.028421,2,34,47,True,11,generic_opportunity,18,specific_short,5,10,3,"description, title, options"
fb4156f9-4f6b-4d3a-9545-41c19b038937,Trusted Service from AllStar Home Services,Home Services,San Francisco,0.019876,3,111,47,True,11,generic_opportunity,22,specific_medium,10,2,2,"description, options, title"
b3047cc2-376e-4b24-90a2-a1ee9077422b,Professional Care for Your Home at EcoShield Cleaning Co.,Home Services,London,0.022613,1,71,47,True,18,generic_looking_for,22,specific_medium,0,6,1,"description, options, title"
105674a1-aa7b-4412-bfaa-49b329117543,Fun for Everyone at River Activities,Things to Do,Seattle,0.032642,4,42,47,True,10,generic_experience_best,8,generic,17,10,2,"description, title, options"
430b0218-2006-428b-8afe-cfd3f55ed0cc,Wonderful Health & Wellness Visit at Prime Family Dentistry,Health & Fitness,Manchester,0.027584,4,91,48,True,11,generic_opportunity,8,generic,17,10,2,"description, title, options"
7b13d839-46cb-4c07-a3d1-aa33b9c94987,Indulge in a Relaxing Spa Experience at Bella Wellness Center,Beauty & Spas,Madrid,0.015618,3,21,48,True,10,generic_experience_best,25,specific_long,10,2,1,"description, options, title"
feeba56d-39f3-4b2d-b638-318d22e4d3f7,An Experience You Won't Forget at Urban Activities,Things to Do,Birmingham,0.019186,1,30,48,True,12,generic_dont_miss,22,specific_medium,0,10,4,"description, title, options"
143db58b-bb16-4c17-ba46-8c16811fa62c,Amazing Hotel Getaway at Grand Retreat,Travel,Madrid,0.027026,3,177,48,True,18,generic_looking_for,8,generic,10,10,2,"description, title, options"
ecc34669-2690-4222-b4d2-6a3c741bcae8,Amazing Deal on Must-Have Products,Retail,Barcelona,0.01849,2,13,48,True,11,generic_opportunity,18,specific_short,5,10,4,"description, title, options"
aa628716-4f23-4f13-a3f1-205d3723f9e9,Incredible Vehicle Service at FastLane Auto Spa,Automotive,Madrid,0.01933,3,44,48,True,18,generic_looking_for,8,generic,10,10,2,"description, title, options"
6197349f-86d4-4810-abbd-25206dcb195b,Revitalize Your Look w/ Amazing Services at Pearl Beauty Studio,Beauty & Spas,San Francisco,0.014102,1,97,48,True,10,generic_experience_best,25,specific_long,0,10,3,"description, title, options"
010702e4-97c4-4852-8d9f-d59b6d5559f3,Shop Smart & Save Big,Retail,Barcelona,0.037125,4,56,48,True,11,generic_opportunity,8,generic,17,10,2,"description, title, options"
5c3501f6-8a28-43fa-b39e-4b527972f2eb,Boost Your Health w/ Fantastic Services at Genesis Health Center,Health & Fitness,Boston,0.017546,1,63,48,True,9,generic_save_on,25,specific_long,0,10,4,"description, title, options"
30d1dc72-db14-4dba-8372-d8d1169be98c,Look & Feel Your Best at Velvet Wellness Center,Beauty & Spas,Seattle,0.01463,1,77,48,True,13,generic_highly_rated,22,specific_medium,0,10,3,"description, title, options"
ca060bbc-6028-4d5a-a823-fd8309469fa3,Top-Rated Vehicle Service at Midas Tire & Auto,Automotive,London,0.016438,2,88,48,True,10,generic_experience_best,22,specific_medium,5,10,1,"description, title, options"
efd9bea0-727b-4604-a20d-d97be50d79fa,A Wonderful Retreat at Monterey Lodge,Travel,Houston,0.013647,2,306,48,True,12,generic_dont_miss,18,specific_short,5,10,3,"description, title, options"
6a04f037-93ed-4bde-95b0-9a37343c6813,Start Your Fitness Journey at Wellness Chiropractic,Health & Fitness,Houston,0.008052,2,58,48,True,16,generic_treat_yourself,22,specific_medium,5,2,3,"description, options, title"
79523b5c-bc4d-418c-a59e-4f30b8e096a4,Fantastic Fun Day Out at Wildcard Adventures,Things to Do,Manchester,0.030672,5,69,49,True,9,generic_save_on,8,generic,20,10,2,"description, title, options"
8c8e4fc7-fbe6-4a3c-ac94-4a5afbf01924,Revitalize Your Look w/ Amazing Services at Glow Beauty Bar,Beauty & Spas,Dallas,0.014534,2,69,49,True,9,generic_save_on,22,specific_medium,5,10,3,"description, title, options"
55cb34a9-2abb-451f-9430-cb9959f491c5,Keep Your Home in Top Shape w/ Platinum Cleaning Co.,Home Services,Seattle,0.017118,2,104,49,True,9,generic_save_on,22,specific_medium,5,10,3,"description, title, options"
5324a19b-4fc0-41f1-811b-e9844fd076f6,Your Dream Getaway at Lakeside Hotel & Spa,Travel,Madrid,0.013558,2,114,49,True,12,generic_dont_miss,22,specific_medium,5,6,4,"description, options, title"
7e89b10b-76dc-49b6-ba8c-954a42e0a19a,Food Lovers' Delight at Copper Tavern,Food & Drink,New York,0.014572,2,40,49,True,12,generic_dont_miss,18,specific_short,5,10,4,"description, title, options"
050d34ab-f888-4335-84d5-08c2d77b22dd,Amazing Auto Service at DriveClean Auto Care,Automotive,Miami,0.037429,4,70,49,True,13,generic_highly_rated,8,generic,17,10,1,"description, title, options"
b3b809e1-013e-494c-817e-f59a304cb445,Incredible Escape at Riviera Retreat,Travel,Manchester,0.02702,4,163,50,True,12,generic_dont_miss,8,generic,17,10,3,"description, title, options"
c626a1ae-dd53-4544-8987-aa257cc20ca4,Drive w/ Confidence After Visiting QuickLube Motor Works,Automotive,Chicago,0.012792,2,79,50,True,12,generic_dont_miss,22,specific_medium,5,10,1,"description, title, options"
71ce6460-5cb5-48b2-bae5-545788dfe037,Create Lasting Memories at Starlight Adventures,Things to Do,London,0.042827,4,65,50,True,14,generic_great_way,8,generic,17,10,1,"description, title, options"
2f1574aa-54b1-473f-9cea-ac20815f520c,Refresh & Renew at Sapphire Spa,Beauty & Spas,Manchester,0.021084,3,94,50,True,9,generic_save_on,18,specific_short,10,10,3,"description, title, options"
1f5afcae-01bf-4eb2-aa98-aa93327df4a3,Transform Your Skin w/ Professional Care at Glow Wellness Center,Beauty & Spas,London,0.015325,1,41,50,True,13,generic_highly_rated,25,specific_long,0,10,2,"description, title, options"
